,2021-06-01 00:00:00,2021-06-01 04:00:00,2021-06-01 08:00:00,2021-06-01 12:00:00,2021-06-01 16:00:00,2021-06-01 20:00:00
0.05,49.02028173113708,51.423716237265204,51.53659557112016,63.51179753836498,68.27602472542998,47.55030628269552
0.07,49.02028173113708,55.20010476265975,55.41003120299977,63.51179753836498,45.96033988586805,47.55030628269552
0.09000000000000001,49.02028173113708,55.20010476265975,55.41003120299977,44.74528452334297,45.96033988586805,47.55030628269552
0.11000000000000001,49.02028173113708,61.469605987892685,31.495119319122654,44.74528452334297,45.96033988586805,47.55030628269552
0.13,54.856253651955896,61.469605987892685,38.21808810297944,45.47593710717801,45.96033988586805,43.134600070319976
