datetime,timestamp,block,tick,lower_tick,upper_tick,price,lower_price,upper_price,event,holder_value,holder_diff,holder_cum_pnl,holder_cum_pnl(%),lp_amount_0,lp_amount_1,lp_total_value,lp_diff,lp_cum_pnl,lp_cum_pnl(%),fee_0,fee_1,fee_total_value,fee_diff,cum_fee,cum_fee(%),equity,amm_pnl(%)
2021-09-01 08:49:51,1630457391.0,13136637.0,194984.0,192360.0,197640.0,3407.029141149369,2612.359853016251,4429.238055812336,add,100000.0,0,0,0.0,100000.0,0.0,100000.0,0,0,0.0,0,0,0.0,0,0,0.0,100000.0,0.0
2021-09-01 08:49:51,1630457391.0,13136637.0,194984.0,192360.0,197640.0,3407.029141149369,2612.359853016251,4429.238055812336,add swap,100000.0,0,0,0.0,50283.471804320565,14.592340169684446,100000.0,0,0,0.0,0,0,0.0,0,0,0.0,100000.0,0.0
2021-09-01 09:53:14,1630461194.0,13136946.0,194937.0,192360.0,197640.0,3423.0790634035848,2612.359853016251,4429.238055812336,,100234.2059252305,234.20592523050436,234.20592523050436,0.23420592523050437,51234.781828163716,14.313775724760305,100231.96782984519,231.96782984519086,231.96782984519086,0.23196782984519088,4.658454,0.000535935118231834,6.493002282562116,6.493002282562116,6.493002282562116,0.0064930022825621155,100238.46083212775,0.2384608321277515
2021-09-01 10:58:05,1630465085.0,13137252.0,194921.0,192360.0,197640.0,3428.560099517453,2612.359853016251,4429.238055812336,,100314.1870686864,79.9811434558942,314.18706868639856,0.31418706868639856,51559.14242350863,14.219094527628599,100310.16257220301,78.194742357824,310.16257220301486,0.31016257220301485,12.995607,0.0026859167230585622,22.204433907305255,15.711431624743138,22.204433907305255,0.022204433907305254,100332.36700611032,0.33236700611032344
2021-09-01 11:59:41,1630468781.0,13137511.0,194906.0,192360.0,197640.0,3433.7065412152965,2612.359853016251,4429.238055812336,,100389.28569660478,75.09862791838532,389.2856966047839,0.3892856966047839,51863.466228460195,14.130399667324681,100383.1119961394,72.94942393638485,383.1119961393997,0.3831119961393997,14.602215999999999,0.0028877458596832033,24.517887847761603,2.3134539404563483,24.517887847761603,0.024517887847761603,100407.62988398716,0.4076298839871706
2021-09-01 12:59:45,1630472385.0,13137801.0,194847.0,192360.0,197640.0,3454.024272310199,2612.359853016251,4429.238055812336,,100685.76894021776,296.48324361298,685.7689402177639,0.6857689402177639,53062.69000290742,13.782177872797874,100666.66690084782,283.5549047084205,666.6669008478202,0.6666669008478202,18.239675,0.002888642822614361,28.217117423344646,3.6992295755830433,28.217117423344646,0.028217117423344647,100694.88401827117,0.6948840182711802
2021-09-01 13:57:03,1630475823.0,13138045.0,194646.0,192360.0,197640.0,3524.149047199024,2612.359853016251,4429.238055812336,,101709.05350971805,1023.2845695002907,1709.0535097180546,1.7090535097180546,57174.837829223485,12.603544070623016,101591.60565704049,924.9387561926706,1591.6056570404908,1.5916056570404908,30.61527,0.002888642822614361,40.7952778510147,12.578160427670056,40.7952778510147,0.0407952778510147,101632.4009348915,1.632400934891498
2021-09-01 14:51:25,1630479085.0,13138279.0,194651.0,192360.0,197640.0,3522.387501174461,2612.359853016251,4429.238055812336,,101683.34843090308,-25.70507881497906,1683.3484309030755,1.6833484309030755,57072.04359023826,12.632719890968687,101569.37824002435,-22.227417016139952,1569.3782400243508,1.5693782400243508,31.4177,0.0032075147653830324,42.71580991941772,1.9205320684030198,42.71580991941772,0.04271580991941772,101612.09404994377,1.6120940499437797
2021-09-01 15:48:36,1630482516.0,13138522.0,194678.0,192360.0,197640.0,3512.890356684889,2612.359853016251,4429.238055812336,,101544.7628678706,-138.58556303248042,1544.762867870595,1.5447628678705951,56517.39853039547,12.790395416063419,101448.65524567125,-120.72299435309833,1448.6552456712525,1.4486552456712525,33.132075,0.004161971538449738,47.75262468221706,5.036814762799338,47.75262468221706,0.04775262468221707,101496.40787035348,1.4964078703534778
2021-09-01 16:50:19,1630486219.0,13138778.0,194626.0,192360.0,197640.0,3531.204045195849,2612.359853016251,4429.238055812336,,101812.00244038417,267.23957251357206,1812.0024403841671,1.812002440384167,57586.271854299994,12.486913697802564,101680.11201599186,231.45677032061212,1680.1120159918646,1.6801120159918645,36.305524999999996,0.004161971538449738,51.0022957325637,3.2496710503466417,51.0022957325637,0.0510022957325637,101731.11431172444,1.7311143117244354
