datetime,timestamp,block,tick,lower_tick,upper_tick,price,lower_price,upper_price,event,holder_value,holder_diff,holder_cum_pnl,holder_cum_pnl(%),lp_amount_0,lp_amount_1,lp_total_value,lp_diff,lp_cum_pnl,lp_cum_pnl(%),fee_0,fee_1,fee_total_value,fee_diff,cum_fee,cum_fee(%),equity,amm_pnl(%)
2022-03-20 16:00:00,1647763200.0,14422009.0,196501.0,,,2927.4984190433343,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 17:15:00,1647767700.0,14422352.0,196501.0,,,2927.4984190433343,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 17:30:00,1647768600.0,14422453.0,196529.0,,,2919.3132972371577,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 17:45:00,1647769500.0,14422505.0,196555.0,,,2911.7333198972738,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 18:00:00,1647770400.0,14422592.0,196548.0,,,2913.7721447871195,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 18:15:00,1647771300.0,14422660.0,196548.0,,,2913.7721447871195,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 18:30:00,1647772200.0,14422669.0,196548.0,,,2913.7721447871195,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 18:45:00,1647773100.0,14422770.0,196538.0,,,2916.687228479086,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 19:15:00,1647774900.0,14422893.0,196538.0,,,2916.687228479086,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 19:45:00,1647776700.0,14423049.0,196541.0,,,2915.812397282614,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 20:00:00,1647777600.0,14423133.0,196610.0,,,2895.763542257041,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 20:15:00,1647778500.0,14423192.0,196663.0,,,2880.4573579952507,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 20:30:00,1647779400.0,14423274.0,196659.0,,,2881.6097137774123,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 20:45:00,1647780300.0,14423339.0,196632.0,,,2889.400182888474,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 21:00:00,1647781200.0,14423384.0,196626.0,,,2891.1342564660263,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 21:15:00,1647782100.0,14423461.0,196638.0,,,2887.6671493910094,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 21:30:00,1647783000.0,14423502.0,196645.0,,,2885.646590690734,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 21:45:00,1647783900.0,14423586.0,196658.0,,,2881.8978747487895,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 22:00:00,1647784800.0,14423606.0,196658.0,,,2881.8978747487895,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 22:15:00,1647785700.0,14423660.0,196663.0,,,2880.4573579952507,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 22:30:00,1647786600.0,14423799.0,196672.0,,,2877.8662421037334,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 22:45:00,1647787500.0,14423865.0,196709.0,,,2867.2383421330924,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-20 23:30:00,1647790200.0,14424056.0,196735.0,,,2859.7935770638614,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 00:00:00,1647792000.0,14424182.0,196736.0,,,2859.5076263012306,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 00:15:00,1647792900.0,14424239.0,196757.0,,,2853.509260687465,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 00:30:00,1647793800.0,14424309.0,196702.0,,,2869.2460111930004,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 00:45:00,1647794700.0,14424384.0,196724.0,,,2862.940923357059,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 01:00:00,1647795600.0,14424450.0,196748.0,,,2856.078446525148,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 01:15:00,1647796500.0,14424471.0,196756.0,,,2853.7946116135336,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 01:30:00,1647797400.0,14424589.0,196783.0,,,2846.1001430858605,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 01:45:00,1647798300.0,14424660.0,196812.0,,,2837.858820423542,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 02:00:00,1647799200.0,14424721.0,196846.0,,,2828.226965450501,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 02:15:00,1647800100.0,14424801.0,196846.0,,,2828.226965450501,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 02:30:00,1647801000.0,14424877.0,196819.0,,,2835.8731136113956,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 03:15:00,1647803700.0,14425053.0,196782.0,,,2846.3847531001693,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 03:30:00,1647804600.0,14425129.0,196772.0,,,2849.232419068034,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 03:45:00,1647805500.0,14425199.0,196729.0,,,2861.5098822363357,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 04:00:00,1647806400.0,14425263.0,196695.0,,,2871.2550860429315,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 04:15:00,1647807300.0,14425342.0,196596.0,,,2899.8202474153713,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 04:30:00,1647808200.0,14425404.0,196601.0,,,2898.3707721632277,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 04:45:00,1647809100.0,14425490.0,196631.0,,,2889.689122906763,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 05:00:00,1647810000.0,14425554.0,196655.0,,,2882.7625305710326,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 05:15:00,1647810900.0,14425577.0,196695.0,,,2871.2550860429315,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 05:30:00,1647811800.0,14425633.0,196672.0,,,2877.8662421037334,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 05:45:00,1647812700.0,14425745.0,196665.0,,,2879.8813529258523,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 06:15:00,1647814500.0,14425858.0,196693.0,,,2871.8293657726913,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 06:30:00,1647815400.0,14425950.0,196711.0,,,2866.664980470349,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 06:45:00,1647816300.0,14426004.0,196713.0,,,2866.0917334627384,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 07:00:00,1647817200.0,14426082.0,196706.0,,,2868.09859965575,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 07:15:00,1647818100.0,14426085.0,196704.0,,,2868.672248056667,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 07:30:00,1647819000.0,14426225.0,196732.0,,,2860.6516009336474,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 07:45:00,1647819900.0,14426304.0,196733.0,,,2860.36556437721,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 08:15:00,1647821700.0,14426417.0,196730.0,,,2861.22375986035,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 08:30:00,1647822600.0,14426496.0,196742.0,,,2857.792522061956,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 09:00:00,1647824400.0,14426641.0,196723.0,,,2863.2272174493946,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 09:15:00,1647825300.0,14426731.0,196705.0,,,2868.3854095157153,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 09:30:00,1647826200.0,14426742.0,196701.0,,,2869.53293579412,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 09:45:00,1647827100.0,14426816.0,196701.0,,,2869.53293579412,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 10:30:00,1647829800.0,14427051.0,196728.0,,,2861.7960332245593,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 10:45:00,1647830700.0,14427101.0,196794.0,,,2842.9713105408605,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 11:00:00,1647831600.0,14427158.0,196801.0,,,2840.9820264166997,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 11:45:00,1647834300.0,14427362.0,196785.0,,,2845.5310084288644,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 13:30:00,1647840600.0,14427815.0,196777.0,,,2847.8082301436593,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 13:45:00,1647841500.0,14427878.0,196756.0,,,2853.7946116135336,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 14:00:00,1647842400.0,14427980.0,196732.0,,,2860.6516009336474,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 14:15:00,1647843300.0,14428058.0,196706.0,,,2868.09859965575,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 14:30:00,1647844200.0,14428068.0,196700.0,,,2869.819889087699,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 14:45:00,1647845100.0,14428131.0,196709.0,,,2867.2383421330924,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 15:15:00,1647846900.0,14428301.0,196698.0,,,2870.393881763716,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 15:45:00,1647848700.0,14428436.0,196686.0,,,2873.8402495134223,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 16:00:00,1647849600.0,14428466.0,196644.0,,,2885.935155349803,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 16:15:00,1647850500.0,14428525.0,196616.0,,,2894.0266920799045,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 16:45:00,1647852300.0,14428704.0,196622.0,,,2892.290883648233,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 17:00:00,1647853200.0,14428750.0,196631.0,,,2889.689122906763,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 17:15:00,1647854100.0,14428826.0,196648.0,,,2884.7810698234703,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 17:45:00,1647855900.0,14428951.0,196592.0,,,2900.9803495151523,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 18:00:00,1647856800.0,14429026.0,196575.0,,,2905.9159634159596,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 18:15:00,1647857700.0,14429092.0,196551.0,,,2912.8981879408793,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 18:30:00,1647858600.0,14429145.0,196551.0,,,2912.8981879408793,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 18:45:00,1647859500.0,14429190.0,196551.0,,,2912.8981879408793,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 19:30:00,1647862200.0,14429400.0,196541.0,,,2915.812397282614,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 20:00:00,1647864000.0,14429557.0,196547.0,,,2914.063522001599,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 20:15:00,1647864900.0,14429642.0,196565.0,,,2908.82318739033,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 20:30:00,1647865800.0,14429668.0,196567.0,,,2908.241510005914,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 20:45:00,1647866700.0,14429765.0,196602.0,,,2898.0809640668213,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 21:00:00,1647867600.0,14429844.0,196560.0,,,2910.2778898954334,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 21:15:00,1647868500.0,14429909.0,196530.0,,,2919.0213950976477,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 21:30:00,1647869400.0,14429971.0,196491.0,,,2930.4272351880277,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 21:45:00,1647870300.0,14430027.0,196467.0,,,2937.468354465947,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 22:00:00,1647871200.0,14430105.0,196510.0,,,2924.864987357592,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 22:15:00,1647872100.0,14430147.0,196554.0,,,2912.024493229264,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 22:30:00,1647873000.0,14430225.0,196588.0,,,2902.140915725383,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 23:00:00,1647874800.0,14430395.0,196533.0,,,2918.145863791216,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 23:15:00,1647875700.0,14430459.0,196506.0,,,2926.0351088561342,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 23:30:00,1647876600.0,14430515.0,196439.0,,,2945.7043791179944,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-21 23:45:00,1647877500.0,14430576.0,196430.0,,,2948.3565737602535,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 00:00:00,1647878400.0,14430661.0,196421.0,,,2951.0111563327023,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 00:15:00,1647879300.0,14430696.0,196399.0,,,2957.5102022591213,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 00:30:00,1647880200.0,14430782.0,196417.0,,,2952.191737867709,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 00:45:00,1647881100.0,14430849.0,196481.0,,,2933.358981467184,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 01:00:00,1647882000.0,14430924.0,196542.0,,,2915.520845198094,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 01:15:00,1647882900.0,14430943.0,196561.0,,,2909.986891206313,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2022-03-22 01:30:00,1647883800.0,14431051.0,196572.0,,,2906.7878253853696,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
