timestamp_unix,timestamp_utc,block_number,bar_number,open,high,low,close,volume,up_volume,down_volume
1620284446,2021-05-06 07:30:00+00:00,12379419,31,3407.7105810478906,3413.508325840116,3407.029141149369,3413.508325840116,55.25540765527106,11.23898761200272,44.01642004326834
1620286720,2021-05-06 08:00:00+00:00,12379527,32,3414.5324807465313,3424.448500427383,3414.5324807465313,3424.448500427383,66.08359984934066,2.258504887634204,63.825094961706455
1620288108,2021-05-06 08:30:00+00:00,12379671,33,3425.133424371953,3442.989611236157,3425.133424371953,3442.989611236157,113.9652736172115,3.0290998903190793,110.93617372689242
1620289815,2021-05-06 09:00:00+00:00,12379771,34,3445.0559215202047,3445.0559215202047,3442.301116589828,3442.301116589828,27.715523220154992,15.922120314457352,11.793402905697642
1620291869,2021-05-06 09:30:00+00:00,12379918,35,3441.6127596217766,3444.7114503751673,3424.1060898184005,3444.02261141266,243.77948327779092,116.45106554311647,127.32841773467445
1620293474,2021-05-06 10:00:00+00:00,12380062,36,3444.02261141266,3454.7151117049043,3444.02261141266,3451.262295926721,93.97585395653327,25.639177955099132,68.33667600143414
1620295251,2021-05-06 10:30:00+00:00,12380206,37,3451.262295926721,3483.8554798587465,3450.5721469916007,3483.8554798587465,210.36319797333775,6.596765352783075,203.76643262055467
1620297129,2021-05-06 11:00:00+00:00,12380339,38,3483.8554798587465,3519.922815896333,3483.8554798587465,3519.922815896333,220.01860077709176,1.0451593606172838,218.9734414164745
1620298805,2021-05-06 11:30:00+00:00,12380469,39,3511.8367003161807,3511.8367003161807,3485.597756019064,3485.597756019064,210.62280460959042,209.33384551996068,1.2889590896297556
1620300988,2021-05-06 12:00:00+00:00,12380602,40,3485.597756019064,3508.326794353698,3485.597756019064,3507.9759967540226,160.92868105334767,7.150811344901298,153.7778697084464
1620302667,2021-05-06 12:30:00+00:00,12380747,41,3504.8203963674996,3512.187883986214,3501.667634601826,3501.667634601826,157.4438213597486,100.79584427518294,56.64797708456565
1620304903,2021-05-06 13:00:00+00:00,12380864,42,3501.667634601826,3501.667634601826,3497.1186516017706,3497.1186516017706,36.44105043647164,32.39431745191691,4.046732984554731
1620306049,2021-05-06 13:30:00+00:00,12380986,43,3496.7689747043,3496.7689747043,3465.4408085162786,3467.1738754992734,217.5208440813172,206.77881413112863,10.74202995018857
1620307834,2021-05-06 14:00:00+00:00,12381133,44,3467.520592886823,3478.633874897579,3464.0549786676565,3477.590493418361,304.04933108451837,116.32671705359425,187.72261403092412
1620309707,2021-05-06 14:30:00+00:00,12381268,45,3477.590493418361,3482.114074575229,3470.9896742801516,3475.1571535062626,154.04928266119825,84.89178506055565,69.1574976006426
1620311440,2021-05-06 15:00:00+00:00,12381398,46,3475.1571535062626,3504.469949372563,3473.767438091084,3504.469949372563,678.163087133795,228.1535222700264,450.00956486376856
1620313255,2021-05-06 15:30:00+00:00,12381542,47,3503.0685117697312,3561.701827626906,3500.967406110931,3556.7191828614427,704.0431903911222,158.83622604194528,545.2069643491768
1620315073,2021-05-06 16:00:00+00:00,12381675,48,3556.3635465067914,3575.26136340856,3535.797365803935,3538.62699391787,597.1629581244111,364.3893852320959,232.7735728923153
1620316802,2021-05-06 16:30:00+00:00,12381798,49,3538.27316660121,3590.6673160477844,3538.27316660121,3590.6673160477844,423.50981221216153,23.911865874670802,399.5979463374907
1620318660,2021-05-06 17:00:00+00:00,12381942,50,3590.6673160477844,3591.385485417667,3538.9808566172615,3564.9086417836556,711.1226011076681,455.6748996080014,255.4477014996666
1620320440,2021-05-06 17:30:00+00:00,12382074,51,3564.5521865649994,3584.210250828797,3557.074854779729,3569.1888857779554,466.9838768521819,216.23811860446287,250.74575824771898
1620322207,2021-05-06 18:00:00+00:00,12382218,52,3569.1888857779554,3580.269984106925,3565.265132647834,3565.265132647834,205.62077278020382,119.0655943492913,86.55517843091252
1620324037,2021-05-06 18:30:00+00:00,12382366,53,3565.6216591610983,3565.6216591610983,3541.1047760491456,3541.1047760491456,206.77803631891123,202.55745583985686,4.220580479054363
1620325854,2021-05-06 19:00:00+00:00,12382506,54,3539.6886881783935,3539.6886881783935,3433.363204894807,3459.9008133956954,1260.3483099491775,997.0261126611941,263.32219728798333
1620327979,2021-05-06 19:30:00+00:00,12382634,55,3465.4408085162786,3478.981738285069,3433.7065412152965,3433.7065412152965,584.4630772232691,408.3852728196655,176.07780440360366
1620329412,2021-05-06 20:00:00+00:00,12382771,56,3432.6766352409927,3477.2427691414473,3407.7105810478906,3474.8096725390083,1057.675096457153,343.4892408265416,714.1858556306113
1620331320,2021-05-06 20:30:00+00:00,12382912,57,3480.7215770871767,3480.7215770871767,3463.015969982719,3463.015969982719,229.56494294692104,173.45688953197205,56.108053414948984
1620333044,2021-05-06 21:00:00+00:00,12383031,58,3463.015969982719,3463.015969982719,3449.5371823473324,3457.4798513079877,222.00557882404206,137.4367485227377,84.56883030130435
1620334856,2021-05-06 21:30:00+00:00,12383186,59,3457.4798513079877,3483.8554798587465,3457.134137894198,3482.810532211284,290.6761365557117,22.135427300466162,268.54070925524553
1620336609,2021-05-06 22:00:00+00:00,12383325,60,3482.810532211284,3505.1708784071366,3481.069649244885,3505.1708784071366,300.46905584541054,41.56170634944961,258.90734949596094
1620338610,2021-05-06 22:30:00+00:00,12383457,61,3504.8203963674996,3514.6471531873976,3504.469949372563,3514.6471531873976,116.97955815098965,10.338502569500955,106.64105558148869
1620340209,2021-05-06 23:00:00+00:00,12383592,62,3514.6471531873976,3523.796667532271,3514.2957236150364,3522.7397399245788,116.67895493845938,16.449980781878104,100.22897415658127
1620342235,2021-05-06 23:30:00+00:00,12383721,63,3523.092013898571,3523.092013898571,3507.6252342305993,3507.6252342305993,268.42495422015975,214.36916849557764,54.05578572458208
1620343832,2021-05-07 00:00:00+00:00,12383844,64,3504.8203963674996,3504.8203963674996,3475.504669221612,3485.946315794666,438.9540484088076,331.04460655950754,107.90944184930002
1620345724,2021-05-07 00:30:00+00:00,12383977,65,3486.2949104262457,3517.1081443935554,3486.2949104262457,3516.404828263855,402.9301575398914,42.26140985495171,360.6687476849397
1620347406,2021-05-07 01:00:00+00:00,12384102,66,3516.404828263855,3516.404828263855,3510.4323167495004,3510.4323167495004,68.15366672119343,66.20794794329831,1.9457187778951266
1620349271,2021-05-07 01:30:00+00:00,12384205,67,3510.4323167495004,3510.4323167495004,3481.7658979854305,3482.114074575229,323.57985626148684,313.43329207844806,10.146564183038763
1620351347,2021-05-07 02:00:00+00:00,12384303,68,3482.462285982687,3484.900741021852,3468.5609530937745,3468.5609530937745,204.42147500123085,174.85149715946113,29.569977841769717
1620352983,2021-05-07 02:30:00+00:00,12384478,69,3459.2089370162025,3463.015969982719,3453.3335710626516,3453.3335710626516,240.8622568359187,201.69752204554277,39.16473479037595
1620354738,2021-05-07 03:00:00+00:00,12384609,70,3451.952582898529,3451.952582898529,3419.657866280834,3419.657866280834,382.7332422045013,372.0931311639121,10.640111040589192
1620356622,2021-05-07 03:30:00+00:00,12384766,71,3421.7101740176804,3429.931729284581,3410.778747632933,3410.778747632933,305.26657549164,197.86910251701266,107.39747297462735
1620358350,2021-05-07 04:00:00+00:00,12384908,72,3411.119825507696,3430.6177499297546,3408.7329964569303,3425.133424371953,461.97269342197035,157.6632411715158,304.30945225045457
1620360105,2021-05-07 04:30:00+00:00,12385055,73,3423.421371309925,3423.421371309925,3383.9410857229955,3391.3935782292383,655.9458856605379,534.4423513401166,121.50353432042125
1620362015,2021-05-07 05:00:00+00:00,12385172,74,3391.3935782292383,3406.347837518387,3390.715401241836,3406.347837518387,247.48640145167482,12.428190055817764,235.05821139585706
1620363669,2021-05-07 05:30:00+00:00,12385325,75,3406.6884723021394,3409.414777143551,3405.666670127695,3409.073869756576,164.76738833142832,61.70349914737667,103.06388918405165
1620365477,2021-05-07 06:00:00+00:00,12385448,76,3409.414777143551,3411.460937490247,3407.3698440634844,3411.460937490247,98.7507043483687,30.364490579402005,68.3862137689667
1620367237,2021-05-07 06:30:00+00:00,12385583,77,3411.460937490247,3426.5036832634087,3411.460937490247,3426.5036832634087,292.8441904509441,28.00998272583206,264.83420772511204
1620369043,2021-05-07 07:00:00+00:00,12385686,78,3426.846333631734,3434.3933168606045,3426.846333631734,3434.3933168606045,156.70161188929518,14.548195884903013,142.15341600439217
1620371034,2021-05-07 07:30:00+00:00,12385830,79,3434.3933168606045,3461.977272938058,3434.3933168606045,3461.977272938058,464.6721173923713,8.044879793696513,456.6272375986748
1620373158,2021-05-07 08:00:00+00:00,12385954,80,3461.977272938058,3461.977272938058,3440.9245403044697,3440.9245403044697,343.803537735645,343.803537735645,0.0
1620375085,2021-05-07 08:30:00+00:00,12386066,81,3439.204594052591,3439.204594052591,3427.87449034064,3427.87449034064,213.0265263223587,213.0265263223587,0.0
1620376262,2021-05-07 09:00:00+00:00,12386222,82,3427.87449034064,3428.217277789675,3425.133424371953,3425.133424371953,87.91750378801919,67.55503207595888,20.362471712060305
1620378055,2021-05-07 09:30:00+00:00,12386336,83,3426.1610671566923,3437.4855075159053,3426.1610671566923,3437.141793336572,205.2901337991962,4.5,200.7901337991962
1620380015,2021-05-07 10:00:00+00:00,12386501,84,3437.141793336572,3452.297778156819,3437.141793336572,3452.297778156819,252.22095391978337,0.045,252.17595391978338
1620381660,2021-05-07 10:30:00+00:00,12386635,85,3455.751629883324,3461.284981328942,3455.751629883324,3461.284981328942,165.83949129336207,10.788014110268762,155.0514771830933
1620383679,2021-05-07 11:00:00+00:00,12386709,86,3462.323470665352,3462.323470665352,3462.323470665352,3462.323470665352,19.455725190377866,0.0,19.455725190377866
1620385975,2021-05-07 11:30:00+00:00,12386886,87,3459.2089370162025,3459.2089370162025,3445.7449671550685,3446.7787940210096,293.2377942616113,275.4038721681552,17.833922093456113
1620387146,2021-05-07 12:00:00+00:00,12386947,88,3447.468184247601,3455.4060892743964,3447.468184247601,3455.4060892743964,143.29834680577108,0.0,143.29834680577108
1620389072,2021-05-07 12:30:00+00:00,12387145,89,3455.4060892743964,3455.4060892743964,3429.5887704075403,3429.5887704075403,601.3752130021317,512.6214748145111,88.75373818762051
1620390632,2021-05-07 13:00:00+00:00,12387265,90,3433.019902904517,3487.3409034917063,3433.019902904517,3487.3409034917063,947.7910306284609,0.0,947.7910306284609
1620392470,2021-05-07 13:30:00+00:00,12387386,91,3490.829814117159,3499.2174474304766,3481.417756209809,3490.4807660405545,652.9699398409515,300.0,352.9699398409515
1620394467,2021-05-07 14:00:00+00:00,12387485,92,3490.4807660405545,3498.1678921143075,3490.4807660405545,3498.1678921143075,127.99854836896952,0.0,127.99854836896952
1620397006,2021-05-07 14:30:00+00:00,12387621,93,3496.7689747043,3496.7689747043,3496.7689747043,3496.7689747043,21.75072735500786,21.75072735500786,0.0
1620398897,2021-05-07 15:00:00+00:00,12387772,94,3496.7689747043,3496.7689747043,3496.7689747043,3496.7689747043,2.126608268707467,2.126608268707467,0.0
1620399815,2021-05-07 15:30:00+00:00,12387926,95,3500.267317644728,3511.4855517610054,3500.267317644728,3511.4855517610054,258.37662549486055,0.0,258.37662549486055
1620401872,2021-05-07 16:00:00+00:00,12388070,96,3518.5151986918704,3555.652380474173,3518.5151986918704,3555.652380474173,736.8371695095349,0.0,736.8371695095349
1620403260,2021-05-07 16:30:00+00:00,12388230,97,3559.209633324971,3570.616775497877,3556.3635465067914,3556.3635465067914,461.1651306671779,224.8516317490284,236.31349891814946
1620405715,2021-05-07 17:00:00+00:00,12388349,98,3553.5197355338164,3553.5197355338164,3548.9033919643775,3548.9033919643775,121.0156661250582,121.0156661250582,0.0
1620406861,2021-05-07 17:30:00+00:00,12388429,99,3549.613208131804,3573.1169571952323,3549.613208131804,3559.9215108437324,595.5160738405823,211.38475068202803,384.1313231585543
1620409257,2021-05-07 18:00:00+00:00,12388618,100,3557.4305622652064,3557.4305622652064,3542.1672137186442,3542.1672137186442,291.91334348929655,291.91334348929655,0.0
1620410718,2021-05-07 18:30:00+00:00,12388771,101,3542.1672137186442,3542.1672137186442,3530.850960099839,3530.850960099839,190.10996465048132,190.10996465048132,0.0
1620412886,2021-05-07 19:00:00+00:00,12388848,102,3528.733190804798,3528.733190804798,3528.733190804798,3528.733190804798,33.0,33.0,0.0
1620414216,2021-05-07 19:30:00+00:00,12389088,103,3528.733190804798,3528.733190804798,3520.2748081779228,3521.33099623214,171.88392579207994,147.93817975990135,23.945746032178576
1620415809,2021-05-07 20:00:00+00:00,12389120,104,3520.9788983423064,3520.9788983423064,3519.570858810452,3519.570858810452,28.40627836181287,28.40627836181287,0.0
1620420420,2021-05-07 21:00:00+00:00,12389443,105,3517.811601193516,3517.811601193516,3503.0685117697312,3503.0685117697312,291.4961468208753,291.4961468208753,0.0
1620421296,2021-05-07 21:30:00+00:00,12389582,106,3498.5177089035187,3498.5177089035187,3479.6775694225425,3480.025537179485,393.4015032465748,390.77603511162715,2.62546813494763
1620424161,2021-05-07 22:00:00+00:00,12389687,107,3480.025537179485,3480.025537179485,3480.025537179485,3480.025537179485,5.366427090246746,0.0,5.366427090246746
1620425216,2021-05-07 22:30:00+00:00,12389877,108,3481.7658979854305,3485.249231095954,3466.1339313323892,3466.1339313323892,412.9486478076486,327.1710114735349,85.77763633411371
1620426604,2021-05-07 23:00:00+00:00,12390006,109,3462.6697030124183,3462.6697030124183,3449.1922631210205,3449.1922631210205,286.9372088424456,286.9372088424456,0.0
1620428653,2021-05-07 23:30:00+00:00,12390161,110,3444.7114503751673,3464.0549786676565,3444.7114503751673,3464.0549786676565,438.82291272399283,93.12233903286074,345.7005736911321
1620430306,2021-05-08 00:00:00+00:00,12390261,111,3464.401384165523,3475.8522196885347,3464.401384165523,3475.8522196885347,199.14483925382123,0.0,199.14483925382123
1620432300,2021-05-08 00:30:00+00:00,12390395,112,3478.981738285069,3505.8719476345273,3472.7255162509705,3505.8719476345273,727.2447301197254,107.8668,619.3779301197254
1620435009,2021-05-08 01:00:00+00:00,12390510,113,3509.028494795836,3509.028494795836,3509.028494795836,3509.028494795836,56.7412,0.0,56.7412
1620435709,2021-05-08 01:30:00+00:00,12390639,114,3513.5929698851296,3535.0903123905546,3513.5929698851296,3535.0903123905546,448.5429176776646,0.0,448.5429176776646
1620438075,2021-05-08 02:00:00+00:00,12390739,115,3540.0426570472114,3540.0426570472114,3540.0426570472114,3540.0426570472114,83.57836811141198,0.0,83.57836811141198
1620439359,2021-05-08 02:30:00+00:00,12390828,116,3540.0426570472114,3540.0426570472114,3540.0426570472114,3540.0426570472114,0.1854535728262494,0.0,0.1854535728262494
1620441950,2021-05-08 03:00:00+00:00,12391033,117,3537.211896912242,3537.211896912242,3533.6766297039394,3533.6766297039394,106.86670000000001,106.86670000000001,0.0
1620444174,2021-05-08 03:30:00+00:00,12391196,118,3530.850960099839,3530.850960099839,3530.850960099839,3530.850960099839,50.0,50.0,0.0
1620444666,2021-05-08 04:00:00+00:00,12391258,119,3530.850960099839,3530.850960099839,3530.850960099839,3530.850960099839,4.076959831961374,0.0,4.076959831961374
1620447153,2021-05-08 04:30:00+00:00,12391499,120,3534.383400366647,3562.057997809668,3534.383400366647,3562.057997809668,510.40016039037414,0.0,510.40016039037414
1620448659,2021-05-08 05:00:00+00:00,12391545,121,3568.1183432278685,3568.1183432278685,3568.1183432278685,3568.1183432278685,96.67390170951953,0.0,96.67390170951953
1620450349,2021-05-08 05:30:00+00:00,12391694,122,3567.761567071162,3567.761567071162,3553.1644190919073,3553.1644190919073,239.52422694076708,239.52422694076708,0.0
1620453039,2021-05-08 06:00:00+00:00,12391873,123,3550.323166269563,3550.323166269563,3550.323166269563,3550.323166269563,45.0,45.0,0.0
1620453681,2021-05-08 06:30:00+00:00,12392018,124,3543.938651577648,3543.938651577648,3540.3966613129164,3540.3966613129164,165.85604180340232,165.85604180340232,0.0
1620455585,2021-05-08 07:00:00+00:00,12392110,125,3537.5656181019335,3537.5656181019335,3532.970000374165,3532.970000374165,125.30611474340459,125.30611474340459,0.0
1620457685,2021-05-08 07:30:00+00:00,12392292,126,3530.144895819227,3539.6886881783935,3526.616691726721,3539.6886881783935,533.1344038604386,210.93388210120852,322.2005217592301
1620459028,2021-05-08 08:00:00+00:00,12392382,127,3539.6886881783935,3539.6886881783935,3533.6766297039394,3533.6766297039394,100.85001352524321,100.85001352524321,0.0
1620461875,2021-05-08 08:30:00+00:00,12392555,128,3536.8582110911334,3551.7435085696625,3536.8582110911334,3551.7435085696625,306.0085698637566,0.0,306.0085698637566
1620462653,2021-05-08 09:00:00+00:00,12392696,129,3553.5197355338164,3565.6216591610983,3553.5197355338164,3565.265132647834,226.1751310489797,0.27,225.90513104897968
1620464472,2021-05-08 09:30:00+00:00,12392804,130,3565.265132647834,3565.265132647834,3552.098682920519,3552.098682920519,220.11519073725768,220.11519073725768,0.0
1620467683,2021-05-08 10:00:00+00:00,12392960,131,3553.8750875073697,3557.786305321433,3553.8750875073697,3557.786305321433,90.71700187105961,0.0,90.71700187105961
1620468029,2021-05-08 10:30:00+00:00,12393117,132,3560.98959409819,3560.98959409819,3560.633530745116,3560.633530745116,62.35233801527021,6.3028437037969365,56.049494311473275
1620470664,2021-05-08 11:00:00+00:00,12393192,133,3559.209633324971,3559.209633324971,3549.613208131804,3549.613208131804,184.85331244621847,184.85331244621847,0.0
1620471877,2021-05-08 11:30:00+00:00,12393409,134,3549.613208131804,3549.613208131804,3539.6886881783935,3539.6886881783935,172.74975760756624,172.74975760756624,0.0
1620476069,2021-05-08 12:30:00+00:00,12393653,135,3524.149047199024,3534.0299973669103,3524.149047199024,3534.0299973669103,439.32433612319335,269.551124126085,169.77321199710835
1620477064,2021-05-08 13:00:00+00:00,12393777,136,3537.211896912242,3555.652380474173,3537.211896912242,3555.652380474173,364.77438976524326,0.0,364.77438976524326
1620478872,2021-05-08 13:30:00+00:00,12393894,137,3557.074854779729,3568.1183432278685,3557.074854779729,3568.1183432278685,208.66305375693193,0.0,208.66305375693193
1620480812,2021-05-08 14:00:00+00:00,12394047,138,3580.628011105336,3626.752309261996,3580.628011105336,3626.752309261996,791.3800920079891,0.0,791.3800920079891
1620482406,2021-05-08 14:30:00+00:00,12394176,139,3633.28601531024,3669.06546226777,3633.28601531024,3665.0319107934956,349.82672646686626,30.3389661771117,319.48776028975453
1620484713,2021-05-08 15:00:00+00:00,12394337,140,3670.166291982083,3685.981193978072,3663.9326210855274,3670.5333086112805,349.9630914569051,154.47332577363088,195.48976568327424
1620486027,2021-05-08 15:30:00+00:00,12394445,141,3670.5333086112805,3670.5333086112805,3656.978105707094,3656.978105707094,100.1,100.1,0.0
1620487896,2021-05-08 16:00:00+00:00,12394618,142,3656.978105707094,3670.900361942143,3639.467545276747,3659.538758474498,524.8322964573377,252.70420452023603,272.1280919371017
1620489606,2021-05-08 16:30:00+00:00,12394707,143,3652.2273603564927,3733.8359583211313,3652.2273603564927,3733.0893031296127,683.977937589824,68.25724421512994,615.7206933746941
1620491692,2021-05-08 17:00:00+00:00,12394883,144,3735.329716749553,3807.3565800469273,3735.329716749553,3807.3565800469273,521.0473763688169,13.043431207024192,508.0039451617927
1620493243,2021-05-08 17:30:00+00:00,12395024,145,3807.3565800469273,3818.4133859179055,3758.935393510882,3816.123139539383,948.292217415791,450.19978366138884,498.0924337544022
1620495064,2021-05-08 18:00:00+00:00,12395157,146,3816.123139539383,3828.3536804983814,3768.720851852893,3816.8864023285223,714.9111246844782,356.044778209712,358.86634647476626
1620496890,2021-05-08 18:30:00+00:00,12395299,147,3827.2054040571747,3871.8572341346876,3825.292375302031,3827.9708834100397,592.4215731843021,268.5194014048557,323.90217177944646
1620498617,2021-05-08 19:00:00+00:00,12395419,148,3823.762640804656,3844.465772074045,3822.233518048137,3823.762640804656,246.20204910920728,134.02816068900609,112.17388842020121
1620500727,2021-05-08 19:30:00+00:00,12395564,149,3822.6157413999413,3841.00748225463,3799.749856475693,3817.6498177778517,516.4237244696717,273.62664299864775,242.79708147102392
1620502477,2021-05-08 20:00:00+00:00,12395705,150,3811.9279216361324,3811.9279216361324,3794.0547888081405,3794.0547888081405,196.37317903742323,169.12167278184734,27.251506255575897
1620504054,2021-05-08 20:30:00+00:00,12395810,151,3798.2303364321065,3844.465772074045,3794.0547888081405,3844.465772074045,399.3934990028726,62.01861717681444,337.3748818260582
1620506760,2021-05-08 21:00:00+00:00,12395969,152,3850.6215328218905,3850.6215328218905,3849.0816691939153,3849.0816691939153,39.03647028013998,8.456558770123891,30.579911510016093
1620508328,2021-05-08 21:30:00+00:00,12396077,153,3849.0816691939153,3861.803982869817,3849.0816691939153,3861.803982869817,81.2783823602455,6.642606353822825,74.63577600642267
1620509971,2021-05-08 22:00:00+00:00,12396229,154,3837.936058570726,3895.9361124564984,3837.936058570726,3893.988728654357,457.1087488107962,142.7773082811975,314.3314405295987
1620511327,2021-05-08 22:30:00+00:00,12396373,155,3903.73539140328,3955.999243202423,3903.73539140328,3922.125210491213,545.183153560517,209.2896996497936,335.89345391072334
1620513078,2021-05-08 23:00:00+00:00,12396501,156,3918.5970621111596,3918.5970621111596,3862.576382284431,3891.653152936783,597.3708756191127,386.8029534028285,210.56792221628413
1620514854,2021-05-08 23:30:00+00:00,12396624,157,3891.653152936783,3891.653152936783,3852.9324834118306,3858.33009646002,267.0079336512578,232.855301542781,34.15263210847681
1620516704,2021-05-09 00:00:00+00:00,12396777,158,3862.9626399226586,3895.9361124564984,3861.803982869817,3895.9361124564984,453.7668481438801,104.95365778371033,348.81319036016976
1620518523,2021-05-09 00:30:00+00:00,12396884,159,3895.5465578007183,3907.2501589282465,3870.308878349334,3876.893669695333,331.83749832400883,222.27047576937937,109.56702255462949
1620520351,2021-05-09 01:00:00+00:00,12397018,160,3878.4446597923393,3883.4896641464156,3860.6456733445825,3860.6456733445825,298.84021336933824,197.94200111457513,100.89821225476308
1620522005,2021-05-09 01:30:00+00:00,12397113,161,3856.40151002629,3860.259647379845,3839.4714632856694,3860.259647379845,252.7949659292634,128.25784077975723,124.53712514950617
1620524116,2021-05-09 02:00:00+00:00,12397320,162,3863.7352710802693,3872.2444198581015,3863.7352710802693,3871.8572341346876,76.76676075703362,3.5427045154188748,73.22405624161475
1620525650,2021-05-09 02:30:00+00:00,12397463,163,3873.4062093552634,3879.996270378449,3868.3743043210575,3870.308878349334,167.24675827503802,88.14122623568677,79.10553203935123
